EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Attrition
EMP01900,41,Male,Research & Development,Laboratory Technician,38,18570,15,3,No,6,3,1,1,4,4,3,9,13,Travel_Rarely,0
EMP01901,20,Male,Sales,Research Scientist,16,9099,2,3,Yes,4,2,2,2,1,1,3,3,16,Travel_Rarely,0
EMP01902,43,Female,Research & Development,Human Resources,34,11596,11,8,No,2,3,2,3,3,2,4,3,10,Non-Travel,0
EMP01903,44,Female,Research & Development,Manager,29,18146,7,5,Yes,3,2,4,1,2,3,4,12,13,Travel_Frequently,0
EMP01904,33,Male,Human Resources,Manager,34,15331,22,4,Yes,3,2,3,4,1,1,3,13,4,Travel_Rarely,0
EMP01905,56,Female,Human Resources,Research Director,26,6508,19,3,No,6,3,2,4,3,1,4,14,6,Travel_Rarely,0
EMP01906,56,Male,Sales,Sales Executive,8,17202,27,1,Yes,5,3,2,1,2,4,3,3,4,Non-Travel,0
EMP01907,41,Male,Human Resources,Sales Executive,40,9978,29,5,No,1,3,3,4,2,2,3,3,12,Travel_Rarely,0
EMP01908,31,Male,Human Resources,Manufacturing Director,22,2195,17,2,No,1,2,4,2,3,2,3,8,0,Non-Travel,0
EMP01909,49,Female,Research & Development,Human Resources,18,3147,22,4,Yes,0,2,3,3,2,3,3,15,8,Travel_Rarely,1
EMP01910,56,Male,Human Resources,Manufacturing Director,11,17891,2,9,No,0,2,3,3,1,3,3,2,0,Travel_Frequently,0
EMP01911,48,Male,Human Resources,Human Resources,11,8720,22,5,Yes,1,4,4,2,4,4,4,10,8,Travel_Rarely,0
EMP01912,46,Male,Research & Development,Manager,30,8380,11,5,No,4,1,3,4,1,2,4,13,13,Non-Travel,0
EMP01913,33,Male,Human Resources,Laboratory Technician,38,9724,6,7,Yes,6,2,1,3,1,1,3,8,7,Travel_Frequently,0
EMP01914,21,Female,Sales,Research Director,39,18681,20,5,Yes,2,4,4,2,2,1,3,1,7,Travel_Rarely,0
EMP01915,56,Male,Sales,Research Director,22,8943,19,5,No,3,1,3,2,1,1,4,5,5,Non-Travel,0
EMP01916,43,Female,Human Resources,Research Scientist,2,1126,23,4,No,1,4,3,2,4,3,4,8,6,Non-Travel,0
EMP01917,54,Female,Human Resources,Research Scientist,16,5828,6,0,Yes,3,2,2,4,4,2,4,5,14,Travel_Frequently,0
EMP01918,58,Female,Human Resources,Manager,30,4487,2,9,Yes,1,3,2,1,1,1,3,1,13,Non-Travel,0
EMP01919,26,Female,Human Resources,Sales Representative,30,15612,29,5,No,3,3,4,1,4,2,4,14,0,Non-Travel,0
EMP01920,44,Male,Sales,Laboratory Technician,18,13404,12,6,No,6,1,3,3,4,2,4,3,14,Travel_Rarely,0
EMP01921,38,Male,Human Resources,Manager,6,17374,13,9,No,2,3,4,3,4,1,3,7,7,Travel_Rarely,0
EMP01922,27,Male,Human Resources,Sales Representative,17,17902,9,2,Yes,0,2,2,2,3,1,4,10,11,Travel_Rarely,0
EMP01923,58,Female,Human Resources,Manufacturing Director,29,5274,8,7,No,3,1,3,1,3,2,4,9,6,Non-Travel,0
EMP01924,48,Male,Human Resources,Research Scientist,14,16947,5,2,Yes,0,1,2,3,2,3,3,4,5,Travel_Frequently,0
EMP01925,20,Male,Human Resources,Healthcare Representative,36,13914,29,2,No,0,4,4,3,2,1,4,6,9,Travel_Rarely,0
EMP01926,57,Male,Sales,Research Director,32,6106,10,4,No,3,4,4,3,2,4,3,9,6,Travel_Frequently,0
EMP01927,28,Female,Human Resources,Sales Executive,33,11714,11,9,Yes,2,4,2,4,2,4,4,4,6,Non-Travel,0
EMP01928,28,Female,Sales,Healthcare Representative,26,18704,27,9,Yes,3,1,3,4,2,2,3,8,8,Travel_Rarely,0
EMP01929,24,Male,Research & Development,Research Scientist,19,13659,3,8,Yes,3,4,2,4,4,2,4,8,8,Non-Travel,0
EMP01930,59,Female,Sales,Human Resources,27,11617,14,1,Yes,5,3,3,1,2,2,3,7,17,Non-Travel,0
EMP01931,55,Male,Research & Development,Research Director,26,3232,26,2,Yes,3,4,2,1,1,2,3,0,2,Travel_Rarely,0
EMP01932,50,Female,Sales,Sales Executive,0,6022,8,9,Yes,2,2,2,1,2,2,4,6,2,Travel_Rarely,0
EMP01933,55,Male,Sales,Laboratory Technician,31,2490,6,3,Yes,4,4,4,2,1,1,3,11,0,Non-Travel,0
EMP01934,47,Female,Human Resources,Manager,25,19851,23,0,Yes,5,1,1,1,4,4,4,6,5,Travel_Rarely,0
EMP01935,51,Male,Research & Development,Manufacturing Director,32,16760,4,5,Yes,2,3,4,3,4,1,3,14,1,Travel_Frequently,0
EMP01936,46,Male,Sales,Research Director,9,18466,6,0,No,0,1,2,1,2,3,3,5,6,Non-Travel,0
EMP01937,60,Male,Sales,Manager,38,8035,6,4,Yes,4,2,2,3,2,4,4,5,11,Non-Travel,0
EMP01938,20,Male,Sales,Manufacturing Director,7,4235,14,7,No,5,3,2,2,2,4,4,0,3,Travel_Frequently,0
EMP01939,43,Female,Human Resources,Research Scientist,7,15188,15,8,No,5,2,1,2,3,1,4,6,16,Travel_Rarely,0
EMP01940,28,Female,Research & Development,Manufacturing Director,1,6591,6,0,No,0,4,3,2,1,3,3,11,6,Non-Travel,0
EMP01941,35,Male,Sales,Manager,1,15659,11,5,Yes,4,3,3,2,3,4,4,14,1,Non-Travel,0
EMP01942,50,Female,Research & Development,Research Director,39,17126,2,0,Yes,0,4,4,3,3,1,4,7,10,Travel_Rarely,0
EMP01943,18,Male,Research & Development,Laboratory Technician,28,6472,15,9,No,1,2,2,1,1,2,3,0,11,Non-Travel,0
EMP01944,28,Male,Sales,Healthcare Representative,1,14997,29,3,No,4,1,1,1,3,1,3,9,1,Travel_Rarely,0
EMP01945,22,Female,Human Resources,Healthcare Representative,30,3544,24,1,No,0,4,3,3,4,4,4,6,2,Non-Travel,0
EMP01946,34,Male,Research & Development,Sales Executive,19,10757,18,1,Yes,4,1,1,1,1,3,4,13,15,Travel_Frequently,0
EMP01947,46,Female,Sales,Manager,8,9780,19,6,Yes,0,4,1,2,1,4,4,9,10,Non-Travel,0
EMP01948,48,Female,Sales,Laboratory Technician,9,7738,18,0,No,5,3,2,3,4,2,4,14,4,Travel_Rarely,0
EMP01949,27,Male,Human Resources,Manager,40,6982,18,4,No,6,2,3,4,2,4,3,6,6,Travel_Frequently,0
EMP01950,48,Male,Sales,Healthcare Representative,1,8952,19,8,No,5,4,2,3,4,3,4,8,4,Travel_Frequently,0
EMP01951,55,Male,Research & Development,Sales Representative,22,5288,23,3,Yes,4,4,4,4,2,2,4,7,10,Non-Travel,0
EMP01952,37,Male,Research & Development,Laboratory Technician,3,4419,14,6,Yes,1,3,1,1,3,2,3,11,12,Travel_Frequently,0
EMP01953,39,Male,Research & Development,Manufacturing Director,25,6614,26,8,No,1,2,2,3,4,1,4,8,8,Travel_Rarely,0
EMP01954,25,Female,Sales,Healthcare Representative,18,5826,3,1,Yes,3,3,3,3,3,3,4,9,5,Non-Travel,0
EMP01955,52,Female,Sales,Healthcare Representative,24,8786,17,1,No,0,2,1,1,4,3,4,5,8,Travel_Frequently,0
EMP01956,29,Female,Sales,Healthcare Representative,28,7694,11,3,No,2,1,3,2,1,1,4,10,3,Travel_Rarely,0
EMP01957,59,Male,Human Resources,Manufacturing Director,17,16732,29,9,Yes,5,2,1,3,4,2,4,10,6,Non-Travel,1
EMP01958,50,Male,Sales,Healthcare Representative,25,10825,29,3,No,4,4,2,3,2,1,3,8,13,Non-Travel,0
EMP01959,55,Female,Sales,Sales Executive,24,14540,8,7,No,4,1,2,1,4,1,4,10,0,Travel_Rarely,0
EMP01960,35,Female,Sales,Manager,37,1294,4,1,Yes,2,1,2,2,1,4,3,0,8,Non-Travel,0
EMP01961,48,Male,Human Resources,Human Resources,26,17758,8,2,Yes,1,1,4,1,3,3,3,11,1,Travel_Rarely,0
EMP01962,42,Female,Human Resources,Healthcare Representative,10,2062,2,1,No,0,3,3,2,3,4,3,15,7,Travel_Rarely,0
EMP01963,52,Female,Sales,Manager,37,13065,6,8,No,5,3,4,3,4,4,3,15,16,Non-Travel,0
EMP01964,19,Female,Research & Development,Research Director,30,19834,16,9,Yes,3,4,4,1,4,3,3,1,11,Travel_Frequently,0
EMP01965,35,Male,Research & Development,Sales Executive,17,8532,19,0,Yes,2,4,1,2,3,4,4,13,0,Travel_Frequently,0
EMP01966,40,Female,Human Resources,Research Director,25,1560,16,5,Yes,6,2,1,1,1,3,3,12,5,Travel_Frequently,0
EMP01967,37,Female,Sales,Human Resources,1,5281,28,4,No,4,3,1,3,2,3,4,11,7,Travel_Rarely,0
EMP01968,35,Male,Research & Development,Research Director,37,11841,2,7,No,5,3,3,4,2,4,4,11,4,Travel_Rarely,0
EMP01969,28,Female,Human Resources,Human Resources,18,14739,15,9,Yes,0,4,3,2,2,4,3,8,13,Travel_Rarely,0
EMP01970,31,Female,Research & Development,Healthcare Representative,37,19472,20,0,Yes,0,2,3,3,1,4,3,1,17,Travel_Rarely,0
EMP01971,39,Male,Sales,Healthcare Representative,9,14593,19,5,No,2,2,3,1,2,4,4,7,10,Non-Travel,0
EMP01972,44,Male,Research & Development,Laboratory Technician,27,6491,1,4,Yes,4,3,2,1,4,2,3,8,13,Non-Travel,0
EMP01973,56,Female,Human Resources,Research Director,12,15707,5,8,Yes,5,4,3,2,2,1,4,3,2,Travel_Rarely,0
EMP01974,42,Male,Sales,Manufacturing Director,14,3003,17,5,No,2,1,3,2,4,4,3,5,0,Travel_Frequently,0
EMP01975,30,Male,Sales,Research Director,35,18704,2,2,Yes,0,2,4,4,4,4,4,14,14,Non-Travel,0
EMP01976,39,Female,Research & Development,Healthcare Representative,22,12422,10,5,Yes,1,3,1,3,3,2,4,3,3,Non-Travel,0
EMP01977,57,Male,Human Resources,Manager,23,7731,8,0,Yes,1,2,2,1,2,3,3,9,16,Travel_Rarely,0
EMP01978,19,Female,Sales,Laboratory Technician,24,9205,1,6,Yes,6,4,1,4,4,3,3,10,3,Travel_Frequently,0
EMP01979,37,Female,Research & Development,Laboratory Technician,6,14764,10,8,Yes,5,3,2,4,4,2,3,5,9,Non-Travel,0
EMP01980,38,Female,Sales,Manager,10,2100,6,3,No,4,2,4,4,1,2,4,5,17,Travel_Rarely,0
EMP01981,53,Male,Human Resources,Healthcare Representative,38,12738,3,6,No,4,1,3,3,4,3,4,13,8,Travel_Rarely,0
EMP01982,55,Male,Sales,Healthcare Representative,4,13137,6,4,Yes,6,4,4,3,3,3,4,0,2,Travel_Frequently,0
EMP01983,49,Female,Sales,Research Scientist,19,13312,15,0,Yes,3,4,2,3,1,2,3,1,9,Travel_Frequently,0
EMP01984,48,Male,Human Resources,Research Director,15,9842,23,6,Yes,5,2,1,4,1,2,4,0,15,Travel_Frequently,0
EMP01985,23,Female,Research & Development,Manager,30,11604,27,2,No,2,3,2,2,2,4,4,10,2,Travel_Rarely,0
EMP01986,45,Female,Human Resources,Human Resources,4,12387,12,7,Yes,5,3,3,4,4,1,4,13,17,Travel_Frequently,0
EMP01987,20,Male,Research & Development,Manufacturing Director,24,9220,14,0,No,4,3,3,1,4,1,3,7,6,Travel_Frequently,0
EMP01988,30,Male,Sales,Healthcare Representative,23,3445,17,2,No,3,4,1,2,1,2,4,14,9,Travel_Frequently,0
EMP01989,42,Female,Human Resources,Healthcare Representative,33,16785,19,8,No,5,2,1,4,2,1,4,5,15,Travel_Frequently,0
EMP01990,31,Female,Human Resources,Laboratory Technician,11,12388,27,9,Yes,3,3,2,2,1,1,3,15,9,Travel_Rarely,0
EMP01991,18,Male,Research & Development,Sales Representative,13,4536,25,9,Yes,4,4,2,4,1,3,4,7,12,Non-Travel,0
EMP01992,27,Male,Sales,Sales Executive,26,7178,12,6,No,1,3,4,4,3,4,4,5,16,Travel_Rarely,0
EMP01993,18,Female,Sales,Sales Executive,13,6221,16,3,Yes,1,2,3,2,4,3,4,6,10,Non-Travel,0
EMP01994,32,Female,Research & Development,Research Scientist,7,19244,17,2,Yes,1,1,4,3,4,2,3,10,6,Travel_Frequently,0
EMP01995,22,Male,Sales,Laboratory Technician,32,3575,15,7,Yes,6,2,4,4,4,4,3,12,9,Travel_Rarely,0
EMP01996,22,Male,Sales,Sales Representative,20,17889,9,5,Yes,1,2,4,1,2,3,3,7,15,Travel_Rarely,0
EMP01997,58,Male,Human Resources,Research Scientist,12,6088,23,4,No,1,4,3,4,4,1,4,1,7,Non-Travel,0
EMP01998,50,Female,Human Resources,Sales Executive,29,3197,5,6,No,1,3,3,1,3,2,3,5,0,Travel_Frequently,0
EMP01999,25,Female,Human Resources,Research Director,28,17274,14,4,Yes,1,4,1,4,3,4,4,11,4,Travel_Frequently,0
EMP02000,28,Male,Human Resources,Sales Representative,6,19595,21,5,No,5,1,2,3,3,3,3,8,10,Travel_Rarely,0
EMP02001,44,Female,Sales,Manufacturing Director,34,18565,28,6,No,5,3,1,1,1,3,4,12,14,Travel_Frequently,0
EMP02002,31,Female,Human Resources,Manufacturing Director,24,1500,4,9,No,0,2,4,1,4,4,3,10,7,Travel_Rarely,0
EMP02003,51,Female,Human Resources,Sales Executive,28,5450,1,2,Yes,6,2,2,1,1,2,3,13,12,Travel_Rarely,0
EMP02004,32,Female,Sales,Sales Executive,12,15542,8,4,No,4,2,4,3,4,4,3,14,3,Travel_Frequently,0
EMP02005,18,Female,Research & Development,Manager,31,10404,27,3,No,3,4,1,3,3,4,4,6,7,Non-Travel,0
EMP02006,56,Male,Human Resources,Manager,17,14949,29,8,No,5,2,1,3,4,1,3,5,10,Non-Travel,0
EMP02007,26,Male,Research & Development,Sales Representative,8,11362,9,7,Yes,5,1,3,1,3,1,3,9,12,Non-Travel,0
EMP02008,56,Female,Human Resources,Sales Executive,2,1838,3,9,Yes,0,4,2,3,3,4,4,7,9,Travel_Frequently,0
EMP02009,33,Female,Human Resources,Manufacturing Director,36,2062,18,9,No,0,2,1,3,4,4,3,7,4,Non-Travel,0
EMP02010,18,Female,Research & Development,Laboratory Technician,34,9294,21,2,No,5,1,1,1,1,2,4,9,0,Travel_Frequently,0
EMP02011,60,Female,Sales,Laboratory Technician,20,19504,15,9,Yes,5,2,2,2,4,4,4,12,13,Non-Travel,0
EMP02012,42,Male,Human Resources,Human Resources,36,11491,29,1,Yes,6,3,1,2,4,2,4,9,9,Travel_Frequently,0
EMP02013,30,Male,Human Resources,Research Scientist,32,7440,14,3,Yes,5,2,4,1,2,4,4,7,16,Non-Travel,0
EMP02014,48,Male,Research & Development,Healthcare Representative,35,3616,18,5,Yes,1,2,1,1,4,4,3,10,14,Travel_Rarely,0
EMP02015,46,Female,Sales,Laboratory Technician,35,19109,20,2,Yes,6,2,1,2,4,3,4,8,1,Travel_Rarely,0
EMP02016,29,Male,Human Resources,Sales Executive,13,14685,1,6,No,3,4,1,2,3,4,3,12,10,Travel_Rarely,0
EMP02017,47,Male,Sales,Sales Representative,18,19880,27,6,No,2,3,1,3,3,2,4,11,5,Travel_Rarely,0
EMP02018,37,Female,Human Resources,Human Resources,34,5791,28,5,Yes,5,4,1,1,3,1,3,3,10,Travel_Frequently,0
EMP02019,33,Male,Human Resources,Manager,4,11478,15,6,No,5,4,4,1,3,1,4,0,17,Non-Travel,0
EMP02020,31,Male,Human Resources,Manufacturing Director,16,15218,11,0,Yes,6,4,3,4,1,2,4,11,12,Non-Travel,0
EMP02021,31,Male,Sales,Healthcare Representative,39,12782,5,4,No,3,1,3,1,3,3,4,4,12,Non-Travel,0
EMP02022,18,Male,Sales,Healthcare Representative,9,16203,3,6,Yes,5,4,2,4,4,3,4,13,5,Non-Travel,0
EMP02023,19,Male,Human Resources,Human Resources,22,10145,16,8,No,6,2,4,1,2,1,3,5,8,Non-Travel,0
EMP02024,29,Male,Sales,Human Resources,0,13837,6,5,Yes,5,3,1,3,3,3,4,8,2,Travel_Frequently,0
EMP02025,38,Male,Sales,Healthcare Representative,0,2676,29,3,No,3,2,1,2,2,2,4,15,6,Travel_Rarely,0
EMP02026,57,Male,Research & Development,Research Director,37,18913,13,5,No,0,4,4,2,1,2,3,11,1,Travel_Frequently,0
EMP02027,52,Female,Human Resources,Manager,24,10573,21,3,No,3,4,1,2,2,1,3,11,17,Travel_Rarely,0
EMP02028,56,Female,Research & Development,Research Director,13,13875,7,1,No,1,2,1,3,4,1,3,15,5,Travel_Frequently,0
EMP02029,27,Male,Sales,Manufacturing Director,25,11210,20,0,No,6,4,3,1,1,4,3,8,7,Travel_Frequently,0
EMP02030,24,Male,Human Resources,Research Scientist,24,14502,8,6,No,1,2,3,3,3,3,3,9,0,Travel_Frequently,0
EMP02031,47,Female,Sales,Laboratory Technician,36,12534,3,1,Yes,4,3,4,1,1,4,4,1,1,Non-Travel,0
EMP02032,18,Female,Research & Development,Sales Executive,40,4404,15,4,No,1,1,4,2,3,3,3,0,13,Travel_Rarely,0
EMP02033,52,Female,Research & Development,Research Director,14,5833,3,6,No,0,2,3,2,2,2,4,8,8,Non-Travel,0
EMP02034,22,Male,Human Resources,Research Director,10,17902,12,0,Yes,1,1,3,1,4,4,4,3,8,Travel_Frequently,0
EMP02035,32,Male,Sales,Research Director,5,9346,15,9,No,2,3,1,2,2,3,3,5,0,Non-Travel,0
EMP02036,60,Male,Research & Development,Laboratory Technician,3,17679,19,5,Yes,0,4,4,1,1,2,4,13,5,Travel_Rarely,0
EMP02037,38,Male,Research & Development,Manufacturing Director,8,10127,24,9,Yes,1,3,2,1,2,2,4,1,5,Travel_Rarely,0
EMP02038,43,Male,Sales,Human Resources,14,17574,10,4,Yes,6,2,4,4,3,3,3,8,4,Travel_Frequently,0
EMP02039,40,Male,Sales,Manufacturing Director,1,18129,14,4,Yes,2,4,2,2,1,3,3,10,1,Travel_Rarely,0
EMP02040,50,Female,Human Resources,Research Scientist,21,1908,27,5,Yes,4,2,2,4,4,2,3,1,1,Travel_Rarely,0
EMP02041,34,Female,Human Resources,Manufacturing Director,36,4513,23,1,No,0,4,3,1,1,2,4,11,12,Travel_Frequently,0
EMP02042,50,Female,Human Resources,Sales Representative,21,16950,25,3,No,2,3,4,4,4,1,4,4,7,Travel_Rarely,0
EMP02043,21,Female,Research & Development,Healthcare Representative,6,5849,1,8,Yes,4,1,2,4,2,2,4,4,17,Travel_Frequently,0
EMP02044,58,Female,Sales,Healthcare Representative,13,9095,25,5,Yes,3,1,2,4,3,4,4,11,4,Travel_Frequently,0
EMP02045,44,Female,Human Resources,Sales Executive,13,4232,14,3,No,3,1,4,3,2,3,3,7,10,Non-Travel,0
EMP02046,35,Male,Human Resources,Human Resources,14,8215,1,3,No,1,3,2,4,1,3,3,5,17,Travel_Rarely,0
EMP02047,36,Male,Sales,Research Scientist,16,17018,27,4,No,2,3,4,2,4,4,3,8,1,Travel_Frequently,0
EMP02048,47,Male,Human Resources,Healthcare Representative,23,13758,28,5,No,3,2,4,1,1,2,4,0,10,Travel_Rarely,0
EMP02049,43,Male,Sales,Human Resources,1,10612,26,1,No,2,4,3,2,1,4,3,3,16,Travel_Frequently,0
EMP02050,47,Female,Sales,Sales Representative,36,4305,13,5,No,1,2,4,2,3,1,3,1,8,Travel_Frequently,0
EMP02051,46,Female,Research & Development,Research Scientist,9,13616,11,7,Yes,4,1,2,1,2,4,4,5,8,Travel_Frequently,0
EMP02052,55,Male,Human Resources,Sales Representative,1,18361,10,1,No,5,3,3,2,4,2,3,8,6,Travel_Rarely,0
EMP02053,31,Male,Human Resources,Manager,23,19529,13,7,Yes,3,1,4,3,3,1,4,9,0,Non-Travel,0
EMP02054,35,Male,Research & Development,Manager,26,2479,5,3,Yes,0,4,3,1,4,4,3,13,16,Travel_Frequently,0
EMP02055,53,Female,Human Resources,Healthcare Representative,9,15858,7,4,No,4,4,2,3,1,4,3,13,13,Travel_Frequently,0
EMP02056,38,Female,Research & Development,Manager,32,16120,27,8,Yes,5,4,1,1,3,2,3,11,1,Travel_Rarely,0
EMP02057,49,Female,Sales,Human Resources,20,7391,23,6,Yes,6,1,4,3,2,1,4,1,5,Travel_Rarely,0
EMP02058,21,Male,Research & Development,Research Scientist,12,4263,14,6,No,3,3,2,4,1,4,3,4,14,Travel_Frequently,0
EMP02059,47,Male,Research & Development,Sales Representative,13,11675,1,6,No,1,4,2,1,3,2,3,15,13,Travel_Rarely,0
EMP02060,28,Female,Sales,Laboratory Technician,22,11223,8,1,No,5,2,1,3,3,4,4,15,4,Travel_Rarely,0
EMP02061,36,Female,Research & Development,Human Resources,10,2468,22,3,No,4,1,4,1,3,3,3,5,12,Non-Travel,0
EMP02062,19,Female,Sales,Research Scientist,8,6070,26,0,No,3,4,4,4,3,3,3,10,7,Travel_Frequently,0
EMP02063,35,Male,Human Resources,Research Scientist,26,19520,9,3,No,1,2,4,1,4,1,4,2,7,Travel_Frequently,0
EMP02064,39,Female,Sales,Laboratory Technician,7,8326,13,7,No,2,3,3,3,2,4,3,10,3,Non-Travel,0
EMP02065,40,Female,Research & Development,Sales Executive,23,6126,20,5,Yes,4,4,4,3,3,1,3,6,10,Travel_Frequently,0
EMP02066,52,Female,Human Resources,Laboratory Technician,20,19393,13,9,Yes,6,4,2,3,4,1,3,12,5,Travel_Rarely,0
EMP02067,22,Female,Sales,Research Director,37,15638,23,5,Yes,6,2,4,3,3,2,3,5,14,Non-Travel,0
EMP02068,34,Female,Human Resources,Sales Executive,4,17138,14,2,Yes,1,3,4,1,4,3,4,2,10,Non-Travel,0
EMP02069,45,Female,Sales,Laboratory Technician,9,5178,28,4,No,0,1,1,1,3,1,3,14,2,Travel_Frequently,0
EMP02070,35,Male,Human Resources,Healthcare Representative,15,15661,25,4,Yes,6,2,4,1,4,2,3,0,16,Non-Travel,0
EMP02071,52,Male,Research & Development,Human Resources,2,18907,4,4,Yes,1,2,3,1,3,1,3,1,10,Travel_Rarely,0
EMP02072,32,Female,Human Resources,Human Resources,27,2246,21,2,Yes,6,2,1,1,4,4,4,13,0,Non-Travel,0
EMP02073,22,Male,Research & Development,Sales Representative,28,14828,25,4,Yes,4,1,2,3,2,4,3,1,14,Travel_Rarely,0
EMP02074,53,Female,Human Resources,Manager,38,3452,28,2,No,0,2,1,2,2,1,4,13,11,Travel_Rarely,0
EMP02075,40,Female,Human Resources,Research Scientist,26,13803,12,7,Yes,1,1,3,3,1,3,3,12,9,Travel_Frequently,0
EMP02076,35,Female,Sales,Human Resources,24,5724,29,9,No,1,2,2,2,1,4,3,8,17,Travel_Rarely,0
EMP02077,24,Male,Research & Development,Research Scientist,13,19628,12,5,No,2,3,4,1,1,3,3,7,9,Non-Travel,0
EMP02078,41,Female,Human Resources,Healthcare Representative,9,16526,17,8,No,4,1,2,1,4,4,4,12,6,Non-Travel,0
EMP02079,56,Female,Sales,Research Director,27,6348,5,3,No,4,2,1,2,4,3,3,8,3,Travel_Frequently,0
EMP02080,56,Female,Research & Development,Research Director,35,2072,6,2,Yes,0,4,4,1,1,4,3,9,11,Non-Travel,0
EMP02081,42,Female,Research & Development,Research Director,14,12952,22,3,No,0,3,2,1,1,2,3,7,3,Travel_Frequently,0
EMP02082,60,Female,Research & Development,Sales Executive,27,14829,21,7,No,3,4,2,1,1,1,3,9,0,Travel_Frequently,0
EMP02083,34,Male,Human Resources,Research Director,35,6682,13,0,Yes,5,4,4,4,3,2,3,9,4,Non-Travel,0
EMP02084,55,Male,Human Resources,Laboratory Technician,8,9640,5,5,No,3,4,2,4,4,3,4,14,10,Non-Travel,0
EMP02085,24,Female,Sales,Research Scientist,6,10239,17,4,No,0,2,4,2,2,4,4,9,5,Non-Travel,0
EMP02086,60,Female,Research & Development,Manager,40,19364,8,5,No,3,4,1,4,2,2,4,7,4,Travel_Frequently,0
EMP02087,27,Female,Research & Development,Sales Representative,5,14752,23,7,No,3,4,4,1,4,2,4,2,7,Travel_Frequently,0
EMP02088,36,Female,Human Resources,Laboratory Technician,4,4760,23,8,No,5,4,2,2,3,1,3,8,14,Non-Travel,0
EMP02089,54,Female,Sales,Sales Representative,12,17553,26,9,No,6,3,3,4,4,1,4,4,4,Non-Travel,0
EMP02090,59,Male,Sales,Sales Executive,6,9372,6,8,No,5,4,1,4,2,3,3,10,15,Travel_Rarely,0
EMP02091,24,Female,Human Resources,Sales Executive,36,14026,15,1,Yes,5,1,1,3,3,4,3,8,5,Travel_Frequently,0
EMP02092,59,Female,Human Resources,Sales Representative,27,12454,23,2,No,6,2,1,3,1,4,3,14,4,Travel_Frequently,0
EMP02093,29,Male,Research & Development,Manufacturing Director,15,11733,8,6,No,2,4,4,4,4,2,4,4,12,Travel_Rarely,0
EMP02094,48,Female,Sales,Manufacturing Director,4,1297,10,9,No,4,1,3,1,4,4,3,5,16,Non-Travel,0
EMP02095,44,Male,Human Resources,Sales Executive,30,9657,13,6,No,4,4,3,4,2,1,4,3,5,Travel_Rarely,0
EMP02096,41,Female,Research & Development,Human Resources,15,2652,7,2,No,6,2,4,3,2,3,4,14,12,Travel_Rarely,0
EMP02097,18,Female,Human Resources,Research Scientist,3,17358,6,8,Yes,5,3,4,4,3,4,3,5,12,Non-Travel,0
EMP02098,58,Male,Human Resources,Sales Representative,15,4516,25,9,No,1,4,3,4,3,3,3,1,10,Non-Travel,0
EMP02099,39,Female,Research & Development,Manufacturing Director,1,3020,21,6,Yes,3,2,1,1,3,1,4,8,1,Travel_Rarely,0
EMP02100,59,Male,Research & Development,Human Resources,6,3962,7,5,Yes,6,4,2,4,3,2,4,5,10,Travel_Frequently,0
EMP02101,43,Female,Research & Development,Research Director,3,11965,12,4,Yes,3,1,2,4,1,3,4,5,15,Non-Travel,0
EMP02102,26,Male,Sales,Research Scientist,13,5216,13,8,Yes,3,3,4,1,2,1,3,13,17,Travel_Frequently,0
EMP02103,41,Female,Research & Development,Research Scientist,8,3208,17,4,Yes,5,3,1,3,4,1,4,13,11,Travel_Rarely,0
EMP02104,28,Male,Sales,Manager,23,5248,23,8,No,4,4,1,4,2,1,3,4,17,Travel_Frequently,0
EMP02105,32,Male,Research & Development,Laboratory Technician,34,15379,17,9,No,0,3,2,3,4,3,4,5,13,Travel_Frequently,0
EMP02106,49,Female,Research & Development,Healthcare Representative,23,11517,2,7,Yes,4,2,1,1,1,3,3,1,17,Travel_Rarely,0
EMP02107,37,Female,Sales,Manager,34,4640,21,0,No,4,1,1,1,4,4,4,8,8,Travel_Rarely,0
EMP02108,55,Male,Research & Development,Human Resources,35,14984,13,3,No,6,3,4,3,2,2,3,9,14,Travel_Rarely,0
EMP02109,54,Female,Sales,Manufacturing Director,30,19912,29,2,Yes,6,4,2,1,1,3,3,5,6,Travel_Rarely,0
EMP02110,53,Female,Sales,Healthcare Representative,20,2647,11,2,Yes,4,3,1,3,1,3,4,4,13,Non-Travel,0
EMP02111,59,Female,Sales,Research Scientist,17,12645,19,7,No,1,4,4,1,3,1,3,14,9,Travel_Rarely,0
EMP02112,32,Female,Research & Development,Manager,13,15457,21,8,No,4,4,3,3,3,4,3,7,3,Travel_Frequently,0
EMP02113,34,Female,Research & Development,Sales Representative,4,15258,8,9,No,1,3,4,3,4,4,4,8,7,Travel_Rarely,0
EMP02114,23,Male,Sales,Human Resources,17,17882,15,7,No,3,1,1,4,3,3,4,7,4,Travel_Frequently,0
